"Sciezka Folderu";"Nazwa Pliku";"Rozszerzenie";"Czas Trwania";"Data Utworzenia"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"49 - Tutti Frutti";".mp3";"00:02:28";"2026-05-08 11:21:52"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"50 - Long Tall Sally";".mp3";"00:02:12";"2026-05-08 11:21:55"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"52 - Rock With You ｜ sped up";".mp3";"00:02:49";"2026-05-08 11:21:59"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"54 - I Want You Back";".mp3";"00:02:56";"2026-05-08 11:22:03"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"55 - Toccata and Fugue in D Minor (Best Version Ever)";".mp3";"00:09:20";"2026-05-08 11:22:07"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"56 - Radiohead - No Surprises";".mp3";"00:03:47";"2026-05-08 11:22:16"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"57 - Street Dancer";".mp3";"00:05:07";"2026-05-08 11:22:21"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"58 - Anri - Remember Summer Days (Timely!! Track 11)";".mp3";"00:04:55";"2026-05-08 11:22:26"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"59 - Me Gustas Tu";".mp3";"00:04:00";"2026-05-08 11:22:32"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"60 - ＂Sway＂ (Frank Sinatra,  Dean Martin & Sammy Davis - Gang Guys Tribute TV Show)";".mp3";"00:02:41";"2026-05-08 11:22:38"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"62 - Pearl Jam - Even Flow (Official Video)";".mp3";"00:05:25";"2026-05-08 11:22:42"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"64 - a-ha - Take On Me (Official Video) [4K]";".mp3";"00:04:04";"2026-05-08 11:22:49"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"65 - Sade - Smooth Operator - Official - 1984";".mp3";"00:04:17";"2026-05-08 11:22:55"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"66 - Journey - Separate Ways (Worlds Apart) (Official HD Video - 1983)";".mp3";"00:04:25";"2026-05-08 11:22:59"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"67 - Loverboy - Working for the Weekend (Official Remastered HD Video)";".mp3";"00:03:42";"2026-05-08 11:23:05"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"68 - Money For Nothing";".mp3";"00:08:24";"2026-05-08 11:23:10"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"70 - Bee Gees - Stayin' Alive (Official Video)";".mp3";"00:04:09";"2026-05-08 11:23:19"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"71 - ABBA - Gimme! Gimme! Gimme! (A Man After Midnight)";".mp3";"00:03:16";"2026-05-08 11:23:24"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"72 - John Denver - Take Me Home, Country Roads (Official Audio)";".mp3";"00:03:15";"2026-05-08 11:23:28"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"73 - Genesis - Jesus He Knows Me (Official Music Video)";".mp3";"00:04:06";"2026-05-08 11:23:33"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"74 - Kaoma - Lambada (Official Video) 1989 HD";".mp3";"00:03:26";"2026-05-08 11:23:37"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"75 - David Bowie - Let's Dance (Official Video) [HD]";".mp3";"00:04:07";"2026-05-08 11:23:41"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"76 - Lynyrd Skynyrd - Free Bird (Official Audio)";".mp3";"00:09:10";"2026-05-08 11:23:45"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"77 - Sultans Of Swing";".mp3";"00:05:48";"2026-05-08 11:23:54"
"C:\Users\wierz\Programy\prozipy\ffmpeg-7.1.1-essentials_build\bin\l";"78 - Dire Straits - Money For Nothing";".mp3";"00:08:22";"2026-05-08 11:24:01"
